payment_key_hash_hex,addresses,agent_balance_base,agent_flux_units,shards_balance_base,shards_flux_units,flux_pass_balance_base,flux_pass_flux_units,se_brawlers_balance_base,se_brawlers_flux_units,brawl_pass_etd_balance_base,brawl_pass_etd_flux_units,t1_adam_pass_balance_base,t1_adam_pass_flux_units,t2_adam_pass_balance_base,t2_adam_pass_flux_units,flux_total_units,flux_total_display
0396187b71c259a8b81e02d906075fee1b5a300b572f468a50c7e3a0,addr1qypevxrmw8p9n29crcpdjps8tlhpkk3spdtj73522rr78gqj6w0v6hxl5t96xkcm3am5ncflzfd8ppds3ku3a5hpmtvqrqfel5,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
03c93261d103396678c987989587c481183a9fabdc0b8ddeac2d1768,addr1qypujvnp6ypnjencexre39v8cjq3sw5l40wqhrw74sk3w6xrn20cmxsfxe655uayxry0jjwztvu6eaesaeamz9gcw4aqe5qnfv,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
03d7129fb6ca0530163d98f4029dce6c723a2b1822b48586426961e0,addr1qypawy5lkm9q2vqk8kv0gq5aeek8yw3trq3tfpvxgf5krcqkl9chgf3s2xwq826hv8pz2v5ardhdfjrcd7f9z5xnt9qsqt0mmq,0,0,83000000,2417174814,0,0,0,0,0,0,0,0,0,0,2417174814,2417.174814
03df547f423bf3a5b22a45528228c38f272810ed19609221543c7d20,addr1qypa74rlggal8fdj9fz49q3gcw8jw2qsa5vkpy3p2s786gr9c9dw5u9xmpr6cem7u2lt0dk6lerfej59xparpjtquucql8ne73,0,0,38000000,1106658349,0,0,0,0,0,0,0,0,0,0,1106658349,1106.658349
03e00eb5185579af9f054580fd29f00f7eb2b558535c3e0cf37d304a,addr1qyp7qr44rp2hntulq4zcplff7q8hav44tpf4c0sv7d7nqjh2pudza5v3tnjura6c3e8j9cmj77m9u2ryj4hjn8nw44tqxyszmj,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
03e1705d94c973fc8c9f2f70d583b5521f5fd9e163de43fd7f4921ee,addr1qyp7zuzajnyh8lyvnuhhp4vrk4fp7h7eu93ausla0ayjrmhmtte53n627xr2rzzd2u95lqhdf208al24wy7adhnnlgps2sdqmg,1061,491126581,0,0,0,0,0,0,0,0,0,0,0,0,491126581,491.126581
04012f13d946b6b77548fe329b95cfa76a162e1c81274f36b89f78f5,addr1qyzqztcnm9rtddm4frlr9xu4e7nk593wrjqjwnekhz0h3aga358fen5ddlxtuewqthepfvtgz5eumv92lvaum9vl4dxq8wjwqu,1,462890,0,0,0,0,0,0,0,0,0,0,0,0,462890,0.46289
041731faf7bc0a2fb0f4c9af63905e8b2ab0134c942acfe122035160,addr1qyzpwv06777q5tas7ny67cust69j4vqnfj2z4nlpygp4zczgdw26deljdku5gsljqhykxlw474jtsk0qq5p4hfejzwgsh72q8l,101268,46875972303,0,0,0,0,0,0,0,0,0,0,0,0,46875972303,46875.972303
04197927298ac333721e42e4e8f3208f9a848e7c1e7d5a4276cbc799,addr1qyzpj7f89x9vxvmjrepwf68nyz8e4pyw0s086kjzwm9u0xt34h2m9ujcp594lmapd0nj8wzfmgc3efgymg6vvpuah8es2l4wmf,109319,50602701902,0,0,0,0,0,0,0,0,0,0,0,0,50602701902,50602.701902
041edf44ed6dbac9fa38b23726e0066c371edd30bf256f1289edd827,addr1qyzpah6ya4km4j068zerwfhqqekrw8kaxzlj2mcj38kasflqxnvn2zxd6why99tertragf82kggzg4w5kg6qcevqrzusj6q6xs,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
042799673e6b188cf7cff95c917cbba5b888e3d257348b6357a5e53f,addr1qyzz0xt88e433r8helu4eytuhwjm3z8r6ftnfzmr27j720m43rk4seezcn6u7jh7fd0pmwftuje230mcfe7kej6wmzsqkmwrq6,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
0427bf38859f11b03a0ee4a90155afc5b5eca6283f27d89a4d175553,addr1qyzz00ecsk03rvp6pmj2jq244lzmtm9x9qlj0ky6f5t4256sgly0xcsvd46tanypp4tc7jnn57dqsj6z46l3djymm7us2gv7vx,300000,138867082306,0,0,0,0,0,0,0,0,0,0,0,0,138867082306,138867.082306
043326d37e7290eaa721ef657a9e5e8888c10acb1ac1bf1111cad390,addr1qyzrxfkn0eefp648y8hk2757t6yg3sg2evdvr0c3z89d8yq5uazes7glykvyz88ln8fh04jm4xd6leaeeqpurf5wy4aq8kfawm,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
043470f47e94b80703571b4312f01143c559e5086fa95be586cffb1a,addr1qyzrgu85062tspcr2ud5xyhsz9pu2k09pph6jkl9sm8lkxkhqpn748dnf0zhqszv8xlcxafwn2s6grtxxhzhkzftdmrqtdhszh,0,0,7000000,203858116,0,0,0,0,0,0,0,0,0,0,203858116,203.858116
043ebf8cad63c195bb1327bc1dbf7680f955c9aa992f6e60325bfe52,addr1qyzra0uv443ur9dmzvnmc8dlw6q0j4wf42vj7mnqxfdlu5n9wl8va7akhn3y7h70xhv3ugh5x9g6re74q8lku7qt66eq0k0rnc,11120,5147339850,0,0,0,0,0,0,0,0,0,0,0,0,5147339850,5147.33985
0450f613fd3625ece7131e2e9f0b6d75ecede0f9c1ea9147b5fb7087,addr1qyz9pasnl5mztm88zv0za8ctd467em0ql8q74y28khahpp7mgfm93tys7ckwqyw2scxc2dkzf7sg9m2zuqt9kex7x3pscc5e0d,6011,2782433439,0,0,0,0,0,0,0,0,0,0,0,0,2782433439,2782.433439
0451c2fe88a36611755730964815324871a9ceb184eeb753894581ab,addr1qyz9rsh73z3kvyt42ucfvjq4xfy8r2wwkxzwad6n39zcr274pqa8zw7pev6fhmnxma3sqp00xh36563kdavrrd5awa6sxjw4ww,87195,40361717472,0,0,0,0,0,0,0,0,0,0,0,0,40361717472,40361.717472
0457f0fecd636376ccb69785924249b8f95af31049f51e2373c3a8bd,addr1qyz90u87e43kxakvk6tctyjzfxu0jkhnzpyl283rw0p630d8jjhgtyh4vh0h3puy99pjkgkrlsee5nzh23ppwc5rveusqs7z2z,0,0,19000000,553329174,0,0,0,0,0,0,0,0,0,0,553329174,553.329174
0467b67babe47a22a64e2fd90185895fe6cbe1bf1ad67e3651eeff37,addr1qyzx0dnm40j85g4xfchajqv93907djlphuddvl3k28h07d7xzl0444l84hnafn0e60wfjqvf3n65n902j69cnhzvdtes4z5c9h,1283,593888221,0,0,0,0,0,0,0,0,0,0,0,0,593888221,593.888221
046bb7a72d00836cc9fc2202e25e016e83c6eb6d26688becc2acfe68,addr1qyzxhda895qgxmxfls3q9cj7q9hg83htd5nx3zlvc2k0u689srns4zp4vjqll87rr2km4m5vfdstwxgcc2l3adyrk44q5t7yf5,25920,11998115911,0,0,0,0,0,0,0,0,0,0,0,0,11998115911,11998.115911
04759af11d8c07c186bdb8deec0784a44f2c37d0ee47cf5cc649d2ac,addr1qyz8txh3rkxq0svxhkudamq8sjjy7tph6rhy0n6uceya9tpnc7mz7jslykxpkjge6g74c55fhcu7k6eugdg2m7klcefqyrzud9,0,0,8000000,232980705,0,0,0,0,0,0,0,0,0,0,232980705,232.980705
049c54704668513a7157579587c5c97d2381a0e1fd8ca2bcebc6a447,addr1qyzfc4rsge59zwn32atetp79e97j8qdqu87ceg4ua0r2g3e9weewe8zwunfg5jd5xkvyacpk0tusraxpcr8n2a8nuqvszsz9k8,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
04c033546007ac1426c3965416ce465143b8d5032cc7fc58b124f8b6,addr1qyzvqv65vqr6c9pxcwt9g9kwgeg58wx4qvkv0lzckyj03dhczmpp87r82w6w0gc0wtvxjfv953f9duamfvmey2u6z80q2usg0f,54000,24996074815,0,0,0,0,0,0,0,0,0,0,0,0,24996074815,24996.074815
04c7dce8ca00b3616ca2915d7d2f30206d6dd305ca0ef779dbeee7b9,addr1qyzv0h8gegqtxctv52g46lf0xqsx6mwnqh9qaamem0hw0wwqjqx8ftn3ppnkds6znru9vy0zmggwtgsuz00hc299lj0spvzz3f,1,462890,0,0,0,0,0,0,0,0,0,0,0,0,462890,0.46289
04d1deb5bc870bd42401037b78d27e3d0ca794691400ec85ef8755ce,addr1qyzdrh44hjrsh4pyqyphk7xj0c7sefu5dy2qpmy9a7r4tnk8zqma069dj0z5lhkzsvdtzyulgn3gyjcjx07fdj35xr0s08dcpd,2015,932723902,0,0,0,0,0,0,0,0,0,0,0,0,932723902,932.723902
04da7dc0490c6ce9db865bd36d7a9371ae84149e01fd636f93e2fdfd,addr1qyzd5lwqfyxxe6wmsedaxmt6jdc6apq5ncql6cm0j030mlvk3xgfsmf78a3hf9ky6h4ukhgz2uc8fye04dcr9mezwv5skjte43,0,0,0,0,1,69270603415,1,35294203252,0,0,0,0,0,0,104564806667,104564.806667
04dad8aed89143fafb63a6956d1ae5d9bbc477ea6ba5f1f8fdbc67f7,addr1qyzd4k9wmzg587hmvwnf2mg6uhvmh3rhaf46tu0clk7x0amp2ylrc0745s6a2p4q4p7zj7m2cjzn4jwdafu2n4qmqdnqx3rlrm,5695,2636160112,0,0,0,0,0,0,0,0,0,0,0,0,2636160112,2636.160112
04e5d80bce72eedaa5ba8098ebe427c32569378334e69e36f95c7656,addr1qyzwtkqteeewak49h2qf36lyylpj26fhsv6wd83kl9w8v44xg2c92xrwsdj0p60fnszek5z2jh9xg9rx4ugzr9a2lgjs4y66y2,2871148,1329026485433,0,0,0,0,0,0,0,0,1,3191874488548,0,0,4520900973981,4520900.973981
04ec086205970d8b49752bfe2e3d34f07dbe989d8bacbf5519945245,addr1qyzwczrzqktsmz6fw54lut3axnc8m05cnk96e064rx29y3t8vg6rtl29j42pspsam0yhfnqrku9wap3qwfwy7m6kntsqmf5m2k,0,0,23000000,669819527,0,0,0,0,0,0,0,0,0,0,669819527,669.819527
04f6a2d67f46968e1bc82c3ad055cbea246bc001c88949983815f625,addr1qyz0dgkk0arfdrsmeqkr45z4e04zg67qq8ygjjvc8q2lvfvxj6csr8qv2vh9v5g7d68647tekctp66xjuyatmw90sgxs0wl2dy,0,0,25000000,728064703,0,0,0,0,0,0,0,0,0,0,728064703,728.064703
050304563ab1170454dfc8173c57991760d4d1dbb88435aeccfcc4cf,addr1qyzsxpzk82c3wpz5mlypw0zhnytkp4x3mwuggddwen7vfnc9qvz9vw43zuz9fh7gzu790xghvr2drkacss66an8ucn8s4wpl9g,4462,2065416404,0,0,0,0,0,0,0,0,0,0,0,0,2065416404,2065.416404
050321757b31d9a93d322f32457766bdf3c0fc54fe3442a960c6e4da,addr1qyzsxgt40vcan2faxghny3thv67l8s8u2nlrgs4fvrrwfkjx22l2l9u2dglgk5ut5ja4k7062jqjp4sszrnyf59gzyxq0msn2a,0,0,30000000,873677643,0,0,0,0,0,0,0,0,0,0,873677643,873.677643
05095c0b7479b26ba860f84a97c09630338256c8cccb6cbda909eb24,addr1qyzsjhqtw3umy6agvruy497qjccr8qjkerxvkm9a4yy7kfx80cej8sz8hqyqau3k03fsld9z9xujw9l0k8z76fmrjq2qh34q9c,1,462890,0,0,0,0,0,0,0,0,0,0,0,0,462890,0.46289
05101f4b1a268e822b21416b8770dd37865b484fb1a81bbd45af5bc2,addr1qyz3q86trgngaq3ty9qkhpmsm5mcvk6gf7c6sxaagkh4hs5n2gf9cxumlw2qlc0c4n8tlme3vtukdqd9yuf5muama7yqfn6qje,0,0,8000000,232980705,0,0,0,0,0,0,0,0,0,0,232980705,232.980705
05135dd18ed0d1affa38ec27a9f5d335fc46619d04adee514baa218c,addr1qyz3xhw33mgdrtl68rkz02046v6lc3npn5z2mmj3fw4zrrxgqr6rh56x4mqq59p8tc728xzyus53xy83sxk0gfk2tz9qwkdu83,0,0,17000000,495083998,0,0,0,0,0,0,0,0,0,0,495083998,495.083998
0513fb2a51f1066930b243899d0e641e6c2b841b1866f5ac973cd49a,addr1qyz387e228csv6fskfpcn8gwvs0xc2uyrvvxdadvju7dfx46spz8cncms7kvuxhtayz4lf8shj9ve5ah8nt824fs365shusymy,1002876,464221546784,2363792837,68839765222,3,207811810245,2,70588406504,1,112299737620,0,0,0,0,923761266375,923761.266375
0513ffb3aff55096c1dab278560cefbac1aa4ebeba6427133360a1eb,addr1qyz38lan4l64p9kpm2e8s4sva7avr2jwh6axgfcnxds2r6mt9rg3ca8jd6xfz63dwcchdlt6d0dcjuh4mltqqcjj4t2sqndj8s,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
0523a2c46cb7f28af5044c12bf90dffd3ac5e171b6d925e476f2fdf2,addr1qyzj8gkydjml9zh4q3xp90usml7n430pwxmdjf0ywme0mu4mekvww3e4zlk4ajv8zgl4vn79gp58s2q0lm523secthgqd90rp6,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
052f04f4c4856923c4b8021505a15ede23017514e1c185fd9b940895,addr1qyzj7p85cjzkjg7yhqpp2pdptm0zxqt4znsurp0anw2q39fu277lh33ft3jqmts6nlhk9vhw9x0m6zq844q60u0lqd0qxd7343,0,0,13000000,378593645,0,0,0,0,0,0,0,0,0,0,378593645,378.593645
0530a33ab29ed431ab960f0d85f345003f3984807a3bccfe9128abd0,addr1qyznpge6k20dgvdtjc8smp0ng5qr7wvysparhn87jy52h596nk2mjnkkseq6kgggqwg7suw7uqfd802eslky874v80ksnsc0su,224095,103731396031,5000000,145612940,0,0,0,0,0,0,0,0,0,0,103877008971,103877.008971
0530bff529c0dd41f7753fdcb1d46cc305ce0ac2ea16fe8c3862f720,addr1qyznp0l498qd6s0hw5laevw5dnpstns2ct4pdl5v8p30wgrpdlujvy8j7hgs2ffwj97xh90sxpe0gus53pvx2t3td7hq4zjaam,0,0,26000000,757187291,0,0,0,0,0,0,0,0,0,0,757187291,757.187291
053f49290b75660d16b3245884d42f6c1faad3a319275ee152cca3ae,addr1qyzn7jffpd6kvrgkkvj93px59akpl2kn5vvjwhhp2tx28tkdmpywthxd8cwsvxqm3z6gehc5mcq8s8wzlnvne7c52v5qfpd55s,0,0,191000000,5562414333,0,0,0,0,0,0,0,0,0,0,5562414333,5562.414333
05653e066150d5240ec8a34ed8e3307a110e7c70c193868825005fee,addr1qyzk20sxv9gd2fqwez35ak8rxpapzrnuwrqe8p5gy5q9lmjtjfyat7yypvhwtvcwjhtysh0m7477rdfkjlttnw6ul2yseh38c9,45259,20949950927,0,0,0,0,0,0,0,0,0,0,0,0,20949950927,20949.950927
05654a7f25bfbc065fe81671fa3c06db6d80f26fcf1e3109d6073983,addr1qyzk2jnlyklmcpjlaqt8r73uqmdkmq8jdl83uvgf6crnnqcjtcz8hchkwxt6s9afm7eqzlx4y4v5r93sl6eph6k9f54s24cyg5,0,0,34874553,1015637243,0,0,0,0,0,0,0,0,0,0,1015637243,1015.637243
057015e826ac02e1830cfa9b099fbc2ef6c6f9380b924b72bdfa6a00,addr1qyzhq90gy6kq9cvrpnafkzvlhsh0d3he8q9eyjmjhhax5qz5sf4va0n4s2d35k7gen0n80hzkyy2ejwqmgvkpjrs89lq3zdwkg,113553,52562579323,0,0,0,0,0,0,0,0,0,0,0,0,52562579323,52562.579323
0571157f4f42f1b48f085849fd2fb15e4a3792533fc967d166fbf947,addr1qyzhz9tlfap0rdy0ppvynlf0k90y5duj2vluje73vmalj3ul25qpcxrpg3m6p3vwkcwjf9ankye8fqzy29e0jehmmggs64kfr4,264940,122638149287,0,0,0,0,0,0,0,0,0,0,1,188339428791,310977578078,310977.578078
057b50302725d7c82f633b0f7f395049a1ab3fa0a880e78e5629a090,addr1qyzhk5psyuja0jp0vvas7lee2py6r2el5z5gpeuw2c56py844vvmpgd0ljq5ra2042dxzdsypq7pawrxwgzqv4ccwdjql3lda4,0,0,4000000,116490352,0,0,0,0,0,0,0,0,0,0,116490352,116.490352
057c0443bc50134d3e319b7f301183f3dc73dce1179f64f0f5cbcf7d,addr1qyzhcpzrh3gpxnf7xxdh7vq3s0eacu7uuyte7e8s7h9u7ldyp0ma96fws6eeht5jq9p7emn95p77c506zn06q7352enqc86zly,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
057d16979db7fc7824272ec8376682a8cf99fd8d4ea99faaf30472ce,addr1qyzh695hnkmlc7pyyuhvsdmxs25vlx0a3482n8a27vz89n5j38tncynj66asxcyf4y5kds9avj5fr6x7alnxq7arum2sj8lt3r,0,0,37000000,1077535760,0,0,0,0,0,0,0,0,0,0,1077535760,1077.53576
057d73a7ef5a671dc1620bcd1aabd332d1ae9f8afff02234891fba80,addr1qyzh6ua8aadxw8wpvg9u6x4t6vedrt5l3tllqg353y0m4qyed8ktgd2pqvy2l8yegmdhw9m48q0cze4ex93z2j404wxqvktxnu,0,0,41000000,1194026113,0,0,0,0,0,0,0,0,0,0,1194026113,1194.026113
05914f75ae5669a22bf9886c49e7072cd0a0653cf5050b317d3a4114,addr1qyzeznm44etxng3tlxyxcj08qukdpgr98n6s2ze305ayz9zt2hy3u6j59k333uy979qc52knk9u8w4ljx4yvzx7cl3ns88f9mq,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
059967d93e984438cedb216541f0d3fb61a79f0e5707dd61ce5be236,addr1qyzeje7e86vygwxwmvsk2s0s60akrfulpets0htpeed7yd4qng6ns2umw063dje6454ewfq7cp8xrw8qnkzamjqv7ruqxlw0lg,134,62027296,0,0,0,0,0,0,0,0,0,0,0,0,62027296,62.027296
05a6977338f11dd89437f3e0e7b5d174702e66bafdda765d778bb6f2,addr1qyz6d9mn8rc3mky5xle7pea46968qtnxht7a5ajaw79mdu590e49zhrv3k2n5kuc9tmkzy923rpdjmdgczqfqpsw3r0sm6ldd3,0,0,94000000,2737523284,0,0,0,0,0,0,0,0,0,0,2737523284,2737.523284
05b1635bd952953a1e06fd4825a5b574d7131bc46d1eab5c766a0368,addr1qyzmzc6mm9ff2ws7qm75sfd9k46dwycmc3k3a26uwe4qx68kg6vfj73eh4rzu6hgjuke6c3vrenes0kym32a46lxkmrqqvexxc,0,0,27000000,786309879,0,0,0,0,0,0,0,0,0,0,786309879,786.309879
05b18d7aa376004661e90bab34f024e0cdd0b66d620034be9acecc99,addr1qyzmrrt65dmqq3npay96kd8synsvm59kd43qqd97nt8vexvqn3ax587d3xfxdz3uap78wjfesramnf2atxjn9jtg47tqrux5hy,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
05b537833b4ae29f892392d3c0f79d00e2b97fbf5977805539b98daa,addr1qyzm2dur8d9w98ufywfd8s8hn5qw9wtlhavh0qz48xucm23vccwjl4nwlwgvpd83nkrzjqjfn0590zr8e52hhn6aqg8qpjnj7s,399654,184995949707,0,0,0,0,0,0,0,0,0,0,0,0,184995949707,184995.949707
05b543e7ce2630af688ff8bc7cd870b0672a7c0d73f6f15d39a89415,addr1qyzm2sl8ecnrptmg3lutclxcwzcxw2nup4eldu2a8x5fg9gx2pzrglfcafg8jg30q8tlzk5tfums79y2ngftl0wtdcfsp35y06,2695,1247489289,0,0,0,0,0,0,0,0,0,0,0,0,1247489289,1247.489289
05bf196245d15b18038d47d1ce75a634280b8dbb4de639ecbedaf2b3,addr1qyzm7xtzghg4kxqr34rarnn45c6zszudhdx7vw0vhmd09vmhagvx690lmk7kkw5l0hwzvzz3x24fsgadz55glzmsurrqvm8e5j,162,74988224,0,0,0,0,0,0,0,0,0,0,0,0,74988224,74.988224
05c2344a21742ff62fa23961f9929cc2bb3cf7e5f6a0426054a4ab23,addr1qyzuydz2y96zla305gukr7vjnnptk08huhm2qsnq2jj2kg7672gkwxkn0wq3c854vps98v7u54a0vufs7rap9j0q4utqmafem9,0,0,235994,6872756,0,0,0,0,0,0,0,0,0,0,6872756,6.872756
05c72124171a06e7b9ed6c5f8a13c10fdbc7a52e98b97541e8a9e99c,addr1qyzuwgfyzudqdeaea4k9lzsncy8ah3a996vtja2paz57n8rrhqqkwltdtjcm422c4hnzumtprqd2wa7h3evhp04zt7pspwepzz,182093,84289078728,0,0,0,0,0,0,0,0,0,0,0,0,84289078728,84289.078728
05cb15e6b5d156209c665a31d8938b092ce0f81f62c0a30fca5e1a6a,addr1qyzuk90xkhg4vgyuvedrrkyn3vyjec8cra3vpgc0ef0p56nyu83n8kawlh8q22yvu2kxqp3qthsnnczdthjuwzq3ylqqdtk9e0,639,295786885,0,0,0,0,0,0,0,0,0,0,0,0,295786885,295.786885
05dab5cca8fbcd2cdb9a1d270794aaa64b0219cf2d4bf9301cf7008c,addr1qyza4dwv4rau6txmngwjwpu542nykqseeuk5h7fsrnmsprq9kd825kzwcte6ea5znufthzea6r6zkrqvxlanf6xy90wsd072f0,3600,1666404987,0,0,0,0,0,0,0,0,0,0,0,0,1666404987,1666.404987
05de95033f4166a6e7f606939398dde691428ce9aa92eaabc1a6ed04,addr1qyzaa9gr8aqkdfh87crf8yucmhnfzs5vax4f964tcxnw6pzxvq8gslcm3k94mwma0x226qakj7qh3xk7shmhgzvxn6aq2nt0e8,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
05e5a8aa8615b0907684fe138d8ad1ec0a9d98aa4cf063f2f533cc02,addr1qyz7t292sc2mpyrksnlp8rv268kq48vc4fx0qclj75eucqsldhthv2r0lq34y9jtrqdgt84quv4xkvhhxyk4cavgfuuqf6efrc,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
05eeb155974d3390810899bf6432815fe656cff7445f5d0e9a311fe2,addr1qyz7av24jaxn8yyppzvm7epjs907v4k07az97hgwngc3lc4vlkevtpmsrkl427gy724qucx4fcjrhd3fx5vv6wxrmkasslpgqj,15917,7367824496,0,0,0,0,0,0,0,0,0,0,0,0,7367824496,7367.824496
05f059550b1f675d496fe21e4d84a8dc822b08acdb8f5ffef54b6430,addr1qyzlqk24pv0kwh2fdl3punvy4rwgy2cg4ndc7hl7749kgvq97pv42zclvaw5jmlzrexcf2xusg4s3txm3a0laa2tvscqen4ran,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
05f7056ac67b08e0bf233dd6d33afddb87dccd258bd117485520deb9,addr1qyzlwpt2ceas3c9lyv7ad5e6lhdc0hxdyk9az96g25sdawg52h73xhmfyzckmp6kyjtmc80fmffchj54tx453yst885swvv2cs,0,0,138333155,4028619498,0,0,0,0,0,0,0,0,0,0,4028619498,4028.619498
05ff0af8a4cb659be29a0ef83cfb6ac7da72f63303e8621ec261998b,addr1qyzl7zhc5n9ktxlzng80s08mdtra5uhkxvp7scs7cfsenzlnj3a7t2p78s0nsr0v2n6q2vw6lyhqxwfm77yvjl4eds3qpp6fmy,0,0,3000000,87367764,0,0,0,0,0,0,0,0,0,0,87367764,87.367764
0603b5fe79bc7870cba964891af5267bb1552ad4f1c8c42ba3f90d03,addr1qyrq8d070x78suxt49jgjxh4yeamz4f26ncu33pt50us6q6gqgn7ld7z552p6z47mteahttphf5slvgamy5crppm27vq9fnpzm,0,0,11000000,320348469,0,0,0,0,0,0,0,0,0,0,320348469,320.348469
06167668ff4efaa6bd026899acaa638c827db5e536e34daf4dfcc177,addr1qyrpvangla804f4aqf5fnt92vwxgyld4u5mwxnd0fh7vzalgtvlhgvv83h859trfvh02vyuk4luxu80cuxxr4jzf2s8suu6p0e,2860,1323866184,19533246,568858678,0,0,0,0,0,0,0,0,0,0,1892724862,1892.724862
0621f1d35a6b00bd4dce0ec09b8c8e17448fbc6b5f0b07070487e660,addr1qyrzruwntf4sp02dec8vpxuv3ct5fraudd0skpc8qjr7vcz7csf0ydgx37g2fuwf3dpzeh5wv2y24fw9tuslvnvj28sqdjz034,0,0,101000000,2941381401,0,0,0,0,0,0,0,0,0,0,2941381401,2941.381401
06237c13eaed9f9ee6474b4ef965b8733dc036e51bc1521c521b3972,addr1qyrzxlqnatkel8hxga95a7t9hpenmspku5duz5su2gdnjujr9aagffcxzgg86yfme07eyr29axxyj6tlynq9yfqpnp7st6lm5n,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
0640870460775798d3ec83c6da1d04c8a7bfc7608e6bb57bb7bc1e1d,addr1qyryppcyvpm40xxnajpudksaqny20078vz8xhdtmk77pu8ggtcjy7k04vg7tq3gqp22k3y59g6cwxw8ck8x034gedxpsulgse6,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
064586433cbad024d80a8d23420f7629ec5755635eae480a4eabda67,addr1qyrytpjr8jadqfxcp2xjxss0wc57c464vd02ujq2f64a5e6pa82xpagv3mcx7z2cdaql8hkas4tfajuy2ujhfp5a9cxqurpvv7,0,0,6000000,174735528,0,0,0,0,0,0,0,0,0,0,174735528,174.735528
0666f46bf5243cf5f7d825e72e89b5eb66e2292860ee10dd3718f762,addr1qyrxdart75jrea0hmqj7wt5fkh4kdc3f9pswuyxaxuv0wcjckcagc7254ycr0xsnjmrra42gu6cj70zj8fq9wmppxfkqyvak2d,4000,1851561097,0,0,0,0,0,0,0,0,0,0,0,0,1851561097,1851.561097
06676ef3572e0f0dd9e49cfee42410387370a35bbdfff94f454a1e6c,addr1qyrxwmhn2uhq7rweujw0aepyzqu8xu9rtw7ll720g49pumx8hkqu3sg8zkg2c8lqjwjn6pcrm09wag9tw3rleg77a74q295zvz,1,462890,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29585478,29.585478
0667abf19528f9b07b96dabe9505b9685108824c1b2bbd00d712e0a1,addr1qyrx02l3j550nvrmjmdta9g9h959zzyzfsdjh0gq6ufwpg2qhr62k90jfrapjl25sammnmwt98fmhgd9uq3atddu7qds7hz3gy,37269,17251457634,0,0,0,0,0,0,0,0,0,0,0,0,17251457634,17251.457634
06711773a89a608acd5988552c18f2fcc340a4830b59801a8f0e2b8b,addr1qyr8z9mn4zdxpzkdtxy92tqc7t7vxs9ysv94nqq63u8zhz76nvpzw99vu2n6k8xz9kfgk45l4gpyrw602kh9mq4v24tqreuw0s,53985,24989131461,0,0,0,0,0,0,0,0,0,0,0,0,24989131461,24989.131461
0672d661ab8a22b3f7c332ec43f2ab74f01130c0635162b8d229d53f,addr1qyr894np4w9z9vlhcvewcslj4d60qyfscp34zc4c6g5a20c6mhh9guetpcscakv8ukf3gke62xwm5zz7vjy6864pfh9q8a356f,0,0,34000000,990167996,0,0,0,0,0,0,0,0,0,0,990167996,990.167996
067834809f00b8c05fe7b725f116240b7153bb3387f4d3a430e7e257,addr1qyr8sdyqnuqt3szlu7mjtugkys9hz5amxwrlf5ayxrn7y4lj3g85hsx9h5vs5397se4za4t8henal8xkntux6cp9d4js84whjw,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
068a51d57ef63316374e96ce224715e66faaf7a5193ec93d7dec2d31,addr1qyrg55w40mmrx93hf6tvugj8zhnxl2hh55vnajfa0hkz6vwarzhwtntpcgjw02jv9ru90ut0s4tke0pxr92yf89y7vqsmuxnf9,0,0,2000000,58245176,0,0,0,0,0,0,0,0,0,0,58245176,58.245176
06945c0c144a1ef8b16528bdded853aae70d99f81d8628b06c6640a7,addr1qyrfghqvz39pa793v55tmhkc2w4wwrvelqwcv29sd3nypfacqjph0fp52lkgcq33hcpqnnqf4jlsqahlh0uu9tqmpteqgthl6q,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
069ad771fb78e343004292b768dae5d3ed3e66edb1bb9f309f7e6cc6,addr1qyrf44m3lduwxscqg2ftw6x6uhf760nxakcmh8esnalxe3svrnlvxjlczm7gdr8t0g8w2yrqmulpe4q22cwjc0f9dk5qe8wxhl,0,0,1000000,29122588,0,0,0,0,0,0,0,0,0,0,29122588,29.122588
